week_end,week_last_trade_date,regime_filtered,regime_viterbi,hmm_selection_role,hmm_selection_reason,hmm_feature_preset,hmm_selection_mode,hmm_n_states,hmm_n_pca,hmm_cov_type,hmm_selected_seed,filtered_prob_regime_0,smoothed_prob_regime_0,filtered_prob_regime_1,smoothed_prob_regime_1
2023-04-07,2023-04-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999989055674254,0.9999999530446086,1.0944321472843408e-06,4.6955638839861825e-08
2023-04-14,2023-04-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999999548523294,0.9999999806295821,4.514769452985571e-07,1.9370505922995004e-08
2023-04-21,2023-04-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999980509420205,0.9999999163483189,1.949057290438369e-06,8.365188935520473e-08
2023-04-28,2023-04-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999657855565368,0.9999985320129642,3.4214444272272706e-05,1.467986818527008e-06
2023-05-05,2023-05-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999995514227618,0.9999999807532733,4.485779955128923e-07,1.9247028325699778e-08
2023-05-12,2023-05-12,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999993530435868,0.9999997224295315,6.469564831375594e-06,2.7757130496128365e-07
2023-05-19,2023-05-19,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999149367832,0.9999999963511073,8.506256373121702e-08,3.6495172487483963e-09
2023-05-26,2023-05-26,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999998908133481,0.9999999953161023,1.0918692190466115e-07,4.684550695925503e-09
2023-06-02,2023-06-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999998113380748,0.9999999919054972,1.8866199788132115e-07,8.094427520155607e-09
2023-06-09,2023-06-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999988433871617,0.9999999503652374,1.1566119510330725e-06,4.9634159542543754e-08
2023-06-16,2023-06-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999786490394555,0.9999990835844634,2.135096043746898e-05,9.164150938158058e-07
2023-06-23,2023-06-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999623101748151,0.9999983828342354,3.7689825761895404e-05,1.6171661591860227e-06
2023-06-30,2023-06-30,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999959040280585,0.9999998242528972,4.0959711761296484e-06,1.757465361717337e-07
2023-07-07,2023-07-07,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999929423332867,0.9999996971765089,7.057666162603222e-06,3.028239610835367e-07
2023-07-14,2023-07-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999933869494655,0.9999997161394679,6.6130496428029876e-06,2.838609611920954e-07
2023-07-21,2023-07-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999544915122817,0.9999980473040488,4.550848835098117e-05,1.952695289025984e-06
2023-07-28,2023-07-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999940569754628,0.9999997450159169,5.9430246772515655e-06,2.5498482690932566e-07
2023-08-04,2023-08-04,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999982422629715,0.9999999245828832,1.7577375769486077e-06,7.541695361481437e-08
2023-08-11,2023-08-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999960454611913,0.9999998303337778,3.954538690442298e-06,1.6966607236154064e-07
2023-08-18,2023-08-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999997540144553,0.9999999894371285,2.45984671961539e-07,1.0562525430610018e-08
2023-08-25,2023-08-25,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999193538239499,0.9999965351749778,8.064617689720144e-05,3.464824693424038e-06
2023-09-01,2023-09-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998737219804936,0.9999945799974284,0.00012627801883174008,5.420003298053466e-06
2023-09-08,2023-09-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999972686240788,0.9999988265924521,2.731375922137736e-05,1.1734067286521598e-06
2023-09-15,2023-09-15,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998755893119204,0.9999946614604306,0.00012441068744306562,5.33853900452172e-06
2023-09-22,2023-09-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999996308215025,0.9999998416078723,3.691784144988518e-06,1.583928221241916e-07
2023-09-29,2023-09-29,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999999725298077,0.9999999882147678,2.7470224335690726e-07,1.1785792082709939e-08
2023-10-06,2023-10-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999935680535,0.9999999997235136,6.432150812503222e-09,2.760055920726268e-10
2023-10-13,2023-10-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999855001275002,0.9999993778912656,1.4499871948230647e-05,6.221092038973738e-07
2023-10-20,2023-10-20,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999985338945,0.9999999999363354,1.4662656792151238e-09,6.292266945497105e-11
2023-10-27,2023-10-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999782081041081,0.9999990649671241,2.179189678586297e-05,9.350326896473026e-07
2023-11-03,2023-11-03,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999941867141194,0.9999997493614815,5.813285919703037e-06,2.5063874445817195e-07
2023-11-10,2023-11-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9995271494820841,0.9999796596998316,0.0004728505187920436,2.034029953806986e-05
2023-11-17,2023-11-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997904095936286,0.9999909780133278,0.00020959040703423483,9.021987373761096e-06
2023-11-24,2023-11-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9996996202874356,0.9999871046870059,0.0003003797125995818,1.2895312725266104e-05
2023-12-01,2023-12-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999694125148006,0.9999986607717674,3.058748459379269e-05,1.339228931078635e-06
2023-12-08,2023-12-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9980271346800847,0.9999151827115855,0.001972865319324289,8.481728855201948e-05
2023-12-15,2023-12-15,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999844689688049,0.999999321620865,1.5531030388207752e-05,6.783797506743946e-07
2023-12-22,2023-12-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9982987141862791,0.9999252300800304,0.001701285812999377,7.476991928744357e-05
2023-12-29,2023-12-29,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9977759371154367,0.9999043517835221,0.00222406288450223,9.564821634689181e-05
2024-01-05,2024-01-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999755216735254,0.999998946658352,2.447832665783725e-05,1.0533418998725947e-06
2024-01-12,2024-01-12,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997148663463173,0.9999877630819558,0.00028513365431519054,1.2236917326159746e-05
2024-01-19,2024-01-19,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999980863503999,0.9999999178962786,1.9136499727523925e-06,8.210419522510765e-08
2024-01-26,2024-01-26,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999987504514669,0.9999999463743748,1.2495481247530427e-06,5.36264862918887e-08
2024-02-02,2024-02-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999712358756941,0.9999987657673386,2.8764124460759974e-05,1.2342332120040888e-06
2024-02-09,2024-02-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999916278889339,0.9999996404986369,8.372111767495724e-06,3.595021388484681e-07
2024-02-16,2024-02-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999188455557594,0.9999965027988981,8.115444348986621e-05,3.4972019244983433e-06
2024-02-23,2024-02-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9995815906573751,0.9999820353563554,0.00041840934336669896,1.796464293476054e-05
2024-03-01,2024-03-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999673608414702,0.9999985934365101,3.263915791738945e-05,1.406563052754508e-06
2024-03-08,2024-03-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999574640596508,0.999981737620468,0.00042535940328730605,1.8262380059264956e-05
2024-03-15,2024-03-15,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999715637082349,0.9999987731433316,2.843629179383421e-05,1.2268558677237437e-06
2024-03-22,2024-03-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9994639818976625,0.9999769254361254,0.0005360181018857975,2.3074563221665327e-05
2024-03-29,2024-03-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997237186283744,0.9999881430715404,0.00027628137245055496,1.1856929101538841e-05
2024-04-05,2024-04-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999979197021995,0.9999999107021762,2.080296993419904e-06,8.92980455532923e-08
2024-04-12,2024-04-12,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999512600207112,0.9999979080043031,4.873997937254846e-05,2.0919956655511418e-06
2024-04-19,2024-04-19,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999647334368675,0.9999984851031164,3.52665631156095e-05,1.5148972877916456e-06
2024-04-26,2024-04-26,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998880657099667,0.9999951419476698,0.00011193428961590442,4.858052376295863e-06
2024-05-03,2024-05-03,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9989024657303262,0.9999524133081266,0.0010975342691198961,4.7586692046177784e-05
2024-05-10,2024-05-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9990748831115426,0.9999601270520121,0.0009251168888199197,3.987294779267767e-05
2024-05-17,2024-05-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9996465902621158,0.9999845613993201,0.000353409737160805,1.54386006389146e-05
2024-05-24,2024-05-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9982850941531096,0.99992578222769,0.0017149058467455652,7.421777293930682e-05
2024-05-31,2024-05-31,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9993114546705358,0.9999702153488325,0.0006885453291394086,2.9784650965243943e-05
2024-06-07,2024-06-07,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9992661961794836,0.9999684054389825,0.0007338038202813844,3.159456027204805e-05
2024-06-14,2024-06-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997265089203105,0.9999881568174804,0.0002734910803454032,1.184318175787126e-05
2024-06-21,2024-06-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9991292902372942,0.9999623905238277,0.0008707097631979822,3.760947701380625e-05
2024-06-28,2024-06-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9994245189747176,0.9999752420126086,0.0005754810255449474,2.47579875488066e-05
2024-07-05,2024-07-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997889576906717,0.9999908898149693,0.00021104230881854356,9.110185577922293e-06
2024-07-12,2024-07-12,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9994260805304651,0.9999753321704092,0.0005739194687357218,2.4667829560903893e-05
2024-07-19,2024-07-19,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998798424566482,0.999994769256811,0.00012015754418825144,5.23074339745164e-06
2024-07-26,2024-07-26,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9985973551873996,0.9999397398682044,0.0014026448134963226,6.026013122693163e-05
2024-08-02,2024-08-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999994333267537,0.9999999756219043,5.66673218170193e-07,2.437783950761815e-08
2024-08-09,2024-08-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997432974732992,0.9999888674648296,0.00025670252670527763,1.113253464762916e-05
2024-08-16,2024-08-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9989912939075819,0.9999561631179689,0.0010087060922045375,4.383688122229911e-05
2024-08-23,2024-08-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.998836189548109,0.999949990312387,0.001163810451642344,5.000968837924805e-05
2024-08-30,2024-08-30,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999569377100441,0.9999981518375333,4.3062290682389104e-05,1.8481627067392492e-06
2024-09-06,2024-09-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999722248450071,0.9999987715371659,2.777515458185531e-05,1.2284620241460525e-06
2024-09-13,2024-09-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9972551318488073,0.9998721838602316,0.0027448681519015384,0.00012781614005223971
2024-09-20,2024-09-20,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9926736095424051,0.9996485808226181,0.007326390458326946,0.0003514191767584143
2024-09-27,2024-09-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.988676343951717,0.9995087892265921,0.01132365604811331,0.0004912107725524075
2024-10-04,2024-10-04,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999870129310919,0.9999994419578535,1.2987069726784396e-05,5.580414725080942e-07
2024-10-11,2024-10-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998587418820366,0.999993762970358,0.00014125811711489358,6.237030366179299e-06
2024-10-18,2024-10-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9972083740193362,0.9998797832538404,0.002791625980531929,0.00012021674565963003
2024-10-25,2024-10-25,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999898793246232,0.9999955876434825,0.00010120675331259733,4.412356350432234e-06
2024-11-01,2024-11-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9985818317055213,0.9999333880636708,0.0014181682936222127,6.661193596023477e-05
2024-11-08,2024-11-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9911392545693263,0.9996079155609303,0.008860745430095776,0.0003920844384167873
2024-11-15,2024-11-15,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9982136559397763,0.9998976115054625,0.0017863440594046022,0.00010238849485076809
2024-11-22,2024-11-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9705032760689587,0.9985924467698187,0.02949672393088406,0.0014075532307729734
2024-11-29,2024-11-29,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9963193130831547,0.99955941230527,0.003680686916684143,0.00044058769538687584
2024-12-06,2024-12-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8521421782060479,0.9923442359990122,0.14785782179375118,0.007655764000888256
2024-12-13,2024-12-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9919470158038501,0.9995812154787589,0.008052984196769994,0.00041878452104575825
2024-12-20,2024-12-20,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9808689939803675,0.9990894025247263,0.01913100601885614,0.00091059747452586
2024-12-27,2024-12-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9906536571112571,0.9995561513395393,0.00934634288832157,0.0004438486597095877
2025-01-03,2025-01-03,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9899545446428488,0.9995590010912339,0.010045455356529932,0.00044099890889992994
2025-01-10,2025-01-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9996729458281539,0.9999387025634164,0.00032705417175624303,6.129743601234265e-05
2025-01-17,2025-01-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9438972044150422,0.9860082330324148,0.056102795584445454,0.013991766967723869
2025-01-24,2025-01-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9214052238666477,0.9698357853808349,0.07859477613274392,0.03016421461864014
2025-01-31,2025-01-31,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8682883803924055,0.9431564774113579,0.13171161960714026,0.05684352258862943
2025-02-07,2025-02-07,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.759474395570093,0.9168189176431581,0.24052560442926277,0.08318108235618608
2025-02-14,2025-02-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7267957329914292,0.9074276086241869,0.2732042670080654,0.09257239137658038
2025-02-21,2025-02-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5900661188866428,0.9017261311085433,0.40993388111328605,0.09827386889197073
2025-02-28,2025-02-28,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.4013368981798285,0.9183876303010631,0.5986631018195263,0.08161236969808183
2025-03-07,2025-03-07,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7628215698536562,0.9755906990292074,0.2371784301461479,0.024409300970042066
2025-03-14,2025-03-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8508604964713963,0.9850200159658429,0.14913950352826655,0.014979984033798263
2025-03-21,2025-03-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7939294342886526,0.9882261088457237,0.20607056571137147,0.01177389115385477
2025-03-28,2025-03-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9759058964055602,0.9989418689128069,0.024094103595328202,0.0010581310864743285
2025-04-04,2025-04-04,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,4.778476211428166e-19,2.0501510235848876e-20
2025-04-11,2025-04-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,1.0614977692361095e-13,4.5542559582966015e-15
2025-04-18,2025-04-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999995726157981,0.9999999816591301,4.273843836332248e-07,1.8340436703177098e-08
2025-04-25,2025-04-25,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999790476316295,0.9999990995260721,2.0952369145703956e-05,9.004738384771064e-07
2025-05-02,2025-05-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998539502428009,0.9999930044258727,0.00014604975717165844,6.995573593351438e-06
2025-05-09,2025-05-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9889618673905849,0.9995177919853114,0.01103813260962312,0.00048220801482246604
2025-05-16,2025-05-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9992037291797656,0.9999654962889533,0.0007962708202737419,3.450371038361697e-05
