week_end,week_last_trade_date,regime_filtered,regime_viterbi,hmm_selection_role,hmm_selection_reason,hmm_feature_preset,hmm_selection_mode,hmm_n_states,hmm_n_pca,hmm_cov_type,hmm_selected_seed,filtered_prob_regime_0,smoothed_prob_regime_0,filtered_prob_regime_1,smoothed_prob_regime_1
2023-03-31,2023-03-31,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999924217004927,0.999999674855697,7.5782999268854746e-06,3.251444079670082e-07
2023-04-07,2023-04-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999989055674254,0.9999999530446086,1.0944321472763778e-06,4.695563883952017e-08
2023-04-14,2023-04-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999999548523294,0.9999999806295821,4.5147694529527214e-07,1.937050592281883e-08
2023-04-21,2023-04-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999980509420205,0.9999999163483188,1.9490572904241877e-06,8.365188935459607e-08
2023-04-28,2023-04-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999657855565368,0.9999985320129642,3.4214444272086e-05,1.4679868185189974e-06
2023-05-05,2023-05-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999995514227618,0.9999999807532733,4.485779955096285e-07,1.9247028325594746e-08
2023-05-12,2023-05-12,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999993530435868,0.9999997224295315,6.469564831328522e-06,2.7757130495926405e-07
2023-05-19,2023-05-19,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999149367831,0.9999999963511073,8.50625637305981e-08,3.6495172487218426e-09
2023-05-26,2023-05-26,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999998908133481,0.9999999953161023,1.0918692190386672e-07,4.684550695891418e-09
2023-06-02,2023-06-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999998113380748,0.9999999919054972,1.886619978802916e-07,8.09442752012616e-09
2023-06-09,2023-06-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999988433871617,0.9999999503652374,1.156611951024657e-06,4.9634159542182614e-08
2023-06-16,2023-06-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999786490394555,0.9999990835844634,2.135096043731363e-05,9.16415093809138e-07
2023-06-23,2023-06-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999623101748151,0.9999983828342354,3.7689825761621175e-05,1.6171661591742564e-06
2023-06-30,2023-06-30,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999959040280585,0.9999998242528972,4.0959711760998464e-06,1.7574653617045498e-07
2023-07-07,2023-07-07,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999929423332867,0.9999996971765089,7.057666162551871e-06,3.028239610807825e-07
2023-07-14,2023-07-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999933869494655,0.9999997161394679,6.613049642754871e-06,2.8386096119003004e-07
2023-07-21,2023-07-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999544915122817,0.9999980473040488,4.550848835065006e-05,1.9526952890117764e-06
2023-07-28,2023-07-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999940569754628,0.9999997450159169,5.9430246772083245e-06,2.549848269070066e-07
2023-08-04,2023-08-04,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999982422629714,0.9999999245828832,1.7577375769390157e-06,7.541695361426564e-08
2023-08-11,2023-08-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999960454611913,0.9999998303337778,3.954538690413525e-06,1.6966607235999755e-07
2023-08-18,2023-08-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999997540144552,0.9999999894371285,2.459846719597492e-07,1.0562525430552378e-08
2023-08-25,2023-08-25,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999193538239499,0.9999965351749778,8.064617689646796e-05,3.4648246933862233e-06
2023-09-01,2023-09-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998737219804936,0.9999945799974284,0.00012627801883059159,5.420003298004171e-06
2023-09-08,2023-09-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999972686240788,0.9999988265924521,2.7313759221178626e-05,1.1734067286414876e-06
2023-09-15,2023-09-15,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998755893119204,0.9999946614604306,0.0001244106874423867,5.338539004492588e-06
2023-09-22,2023-09-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999996308215025,0.9999998416078723,3.691784144961657e-06,1.5839282212275103e-07
2023-09-29,2023-09-29,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999999725298077,0.9999999882147678,2.7470224335490853e-07,1.1785792082624185e-08
2023-10-06,2023-10-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999935680535,0.9999999997235136,6.432150812456422e-09,2.760055920706186e-10
2023-10-13,2023-10-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999855001275002,0.9999993778912656,1.4499871948098773e-05,6.221092038905842e-07
2023-10-20,2023-10-20,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999985338945,0.9999999999363354,1.4662656792017882e-09,6.292266945439877e-11
2023-10-27,2023-10-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999782081041081,0.9999990649671241,2.179189678570441e-05,9.350326896387985e-07
2023-11-03,2023-11-03,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999941867141193,0.9999997493614815,5.813285919650166e-06,2.5063874445589237e-07
2023-11-10,2023-11-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9995271494820841,0.9999796596998316,0.00047285051878860314,2.0340299537921866e-05
2023-11-17,2023-11-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997904095936286,0.9999909780133278,0.00020959040703270984,9.021987373695453e-06
2023-11-24,2023-11-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9996996202874356,0.9999871046870059,0.00030037971259739627,1.2895312725148822e-05
2023-12-01,2023-12-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999694125148006,0.9999986607717674,3.0587484593570136e-05,1.3392289310664547e-06
2023-12-08,2023-12-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9980271346800847,0.9999151827115854,0.0019728653193099343,8.481728855155663e-05
2023-12-15,2023-12-15,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999844689688049,0.9999993216208649,1.5531030388066498e-05,6.783797506682247e-07
2023-12-22,2023-12-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9982987141862791,0.9999252300800304,0.0017012858129869988,7.476991928689955e-05
2023-12-29,2023-12-29,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9977759371154367,0.9999043517835221,0.0022240628844860475,9.564821634619587e-05
2024-01-05,2024-01-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999755216735254,0.999998946658352,2.447832665765915e-05,1.0533418998649305e-06
2024-01-12,2024-01-12,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997148663463173,0.9999877630819558,0.0002851336543131159,1.2236917326048453e-05
2024-01-19,2024-01-19,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999980863503999,0.9999999178962786,1.913649972738469e-06,8.210419522451026e-08
2024-01-26,2024-01-26,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999987504514669,0.9999999463743748,1.249548124743951e-06,5.3626486291498517e-08
2024-02-02,2024-02-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999971235875694,0.9999987657673386,2.8764124460550686e-05,1.2342332119951086e-06
2024-02-09,2024-02-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999916278889339,0.9999996404986369,8.372111767434809e-06,3.5950213884585243e-07
2024-02-16,2024-02-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999188455557594,0.9999965027988981,8.115444348927574e-05,3.4972019244665364e-06
2024-02-23,2024-02-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9995815906573751,0.9999820353563554,0.00041840934336365463,1.7964642934597156e-05
2024-03-01,2024-03-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999673608414702,0.9999985934365101,3.263915791715197e-05,1.4065630527468324e-06
2024-03-08,2024-03-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999574640596508,0.999981737620468,0.00042535940328421114,1.826238005913208e-05
2024-03-15,2024-03-15,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999715637082349,0.9999987731433316,2.843629179362731e-05,1.2268558677148172e-06
2024-03-22,2024-03-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9994639818976625,0.9999769254361254,0.0005360181018818974,2.3074563221455463e-05
2024-03-29,2024-03-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997237186283743,0.9999881430715404,0.00027628137244854474,1.1856929101452571e-05
2024-04-05,2024-04-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999979197021995,0.9999999107021762,2.0802969934047676e-06,8.929804555248014e-08
2024-04-12,2024-04-12,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999512600207112,0.9999979080043031,4.873997937219383e-05,2.091995665532115e-06
2024-04-19,2024-04-19,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999647334368675,0.9999984851031164,3.52665631153529e-05,1.5148972877806233e-06
2024-04-26,2024-04-26,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998880657099667,0.9999951419476698,0.00011193428961508998,4.858052376251679e-06
2024-05-03,2024-05-03,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9989024657303262,0.9999524133081266,0.0010975342691119105,4.7586692045831544e-05
2024-05-10,2024-05-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9990748831115426,0.9999601270520121,0.0009251168888131885,3.987294779246008e-05
2024-05-17,2024-05-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9996465902621158,0.9999845613993201,0.0003534097371575907,1.5438600638774188e-05
2024-05-24,2024-05-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9982850941531096,0.99992578222769,0.0017149058467299681,7.421777293863181e-05
2024-05-31,2024-05-31,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9993114546705358,0.9999702153488325,0.0006885453291343988,2.9784650964973052e-05
2024-06-07,2024-06-07,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9992661961794836,0.9999684054389825,0.0007338038202760452,3.1594560271760704e-05
2024-06-14,2024-06-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997265089203105,0.9999881568174804,0.0002734910803434133,1.1843181757763547e-05
2024-06-21,2024-06-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9991292902372942,0.9999623905238277,0.0008707097631916469,3.76094770135326e-05
2024-06-28,2024-06-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9994245189747176,0.9999752420126086,0.0005754810255407602,2.4757987548581427e-05
2024-07-05,2024-07-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997889576906716,0.9999908898149693,0.00021104230881700803,9.110185577856007e-06
2024-07-12,2024-07-12,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9994260805304651,0.9999753321704092,0.000573919468731546,2.4667829560679538e-05
2024-07-19,2024-07-19,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998798424566482,0.999994769256811,0.00012015754418737718,5.230743397413582e-06
2024-07-26,2024-07-26,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9985973551873996,0.9999397398682044,0.001402644813486117,6.0260131226493175e-05
2024-08-02,2024-08-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999994333267537,0.9999999756219043,5.666732181671007e-07,2.437783950748512e-08
2024-08-09,2024-08-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997432974732992,0.9999888674648296,0.0002567025267034099,1.1132534647527911e-05
2024-08-16,2024-08-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9989912939075819,0.9999561631179689,0.001008706092197198,4.383688122190042e-05
2024-08-23,2024-08-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.998836189548109,0.999949990312387,0.001163810451633876,5.000968837888418e-05
2024-08-30,2024-08-30,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999569377100441,0.9999981518375333,4.306229068207578e-05,1.8481627067224403e-06
2024-09-06,2024-09-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999722248450071,0.9999987715371659,2.7775154581653217e-05,1.2284620241371142e-06
2024-09-13,2024-09-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9972551318488073,0.9998721838602316,0.0027448681518815665,0.00012781614005130974
2024-09-20,2024-09-20,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9926736095424051,0.9996485808226181,0.007326390458273639,0.0003514191767552181
2024-09-27,2024-09-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.988676343951717,0.9995087892265921,0.01132365604803092,0.0004912107725488335
2024-10-04,2024-10-04,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999870129310918,0.9999994419578535,1.2987069726689903e-05,5.580414725040339e-07
2024-10-11,2024-10-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998587418820366,0.999993762970358,0.0001412581171138658,6.237030366145264e-06
2024-10-18,2024-10-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9972083740193362,0.9998797832538404,0.002791625980511617,0.00012021674565875535
2024-10-25,2024-10-25,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999898793246232,0.9999955876434825,0.00010120675331186095,4.412356350392103e-06
2024-11-01,2024-11-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9985818317055213,0.9999333880636708,0.0014181682936118944,6.66119359597501e-05
2024-11-08,2024-11-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9911392545693263,0.9996079155609303,0.008860745430031305,0.0003920844384139345
2024-11-15,2024-11-15,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9982136559397763,0.9998976115054625,0.0017863440593916047,0.00010238849484983687
2024-11-22,2024-11-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9705032760689587,0.9985924467698187,0.029496723930669443,0.001407553230762732
2024-11-29,2024-11-29,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9963193130831547,0.99955941230527,0.0036806869166573623,0.0004405876953828687
2024-12-06,2024-12-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8521421782075979,0.9923442359990121,0.14785782179294432,0.007655764000818627
2024-12-13,2024-12-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9919470158038501,0.9995812154787589,0.0080529841967114,0.0004187845210419494
2024-12-20,2024-12-20,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9808689939803675,0.9990894025247263,0.019131006018751746,0.0009105974745192345
2024-12-27,2024-12-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9906536571112571,0.9995561513395393,0.009346342888253567,0.0004438486597055509
2025-01-03,2025-01-03,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9899545446428488,0.9995590010912339,0.010045455356456841,0.0004409989088959191
2025-01-10,2025-01-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9996729458281539,0.9999387025634164,0.0003270541717538634,6.129743601189665e-05
2025-01-17,2025-01-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9438972044167592,0.9860082330324148,0.0561027955841393,0.013991766967571163
2025-01-24,2025-01-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9214052238683237,0.9698357853808349,0.07859477613231503,0.0301642146183658
2025-01-31,2025-01-31,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8682883803939849,0.9431564774113579,0.13171161960642153,0.05684352258811244
2025-02-07,2025-02-07,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7594743955728559,0.9168189176448258,0.2405256044279502,0.08318108235542955
2025-02-14,2025-02-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7267957329940733,0.9074276086241869,0.2732042670065745,0.09257239137557005
2025-02-21,2025-02-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.5900661188887895,0.9017261311085433,0.40993388111179474,0.0982738688912557
2025-02-28,2025-02-28,1,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.40133689818201856,0.9183876303027335,0.5986631018184373,0.08161236969763648
2025-03-07,2025-03-07,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7628215698550438,0.9755906990309818,0.2371784301448536,0.024409300969908863
2025-03-14,2025-03-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8508604964729439,0.9850200159658429,0.1491395035274527,0.01497998403368927
2025-03-21,2025-03-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.7939294342900968,0.9882261088457237,0.20607056571024696,0.011773891153769105
2025-03-28,2025-03-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9759058964055602,0.9989418689128069,0.024094103595152894,0.0010581310864666296
2025-04-04,2025-04-04,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,4.778476211384705e-19,2.0501510235662416e-20
2025-04-11,2025-04-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,1.0,1.0,1.0614977692264553e-13,4.554255958255181e-15
2025-04-18,2025-04-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999995726157981,0.99999998165913,4.273843836301152e-07,1.8340436703043653e-08
2025-04-25,2025-04-25,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999790476316295,0.9999990995260721,2.0952369145513394e-05,9.004738384656408e-07
2025-05-02,2025-05-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998539502428008,0.9999930044258727,0.00014604975717086145,6.995573593300538e-06
2025-05-09,2025-05-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9889618673905849,0.9995177919853114,0.011038132609542808,0.0004822080148189575
